payment_id,order_id,method,status,amount,paid_at,transaction_ref
7000004838,1000004838,CARD,PAID,37243.8,2024-02-02 11:42:37,TX-I2YBVJWO4SZA
7000004839,1000004839,CARD,FAILED,86974.8,,
7000004840,1000004840,CARD,PAID,70823.4,2024-12-08 08:20:21,TX-TGIZD1LNV19H
7000004841,1000004841,CARD,PAID,53135.7,2024-01-23 03:03:58,TX-74H1P1LWQEUT
7000004842,1000004842,CARD,PAID,71148.0,2024-04-03 15:16:50,TX-5NIDU5Z6JKTK
7000004843,1000004843,GATEWAY,PAID,53905.5,2025-03-31 19:15:13,TX-H3UF6WBS0JOK
7000004844,1000004844,CASH,FAILED,51909.0,,
7000004845,1000004845,CASH,PAID,28459.2,2024-07-25 04:14:15,TX-VLJPW7M94YQW
7000004846,1000004846,CARD,PAID,114345.0,2024-09-16 11:48:07,TX-G66M6LJTN1LW
7000004847,1000004847,TRANSFER,PAID,34485.0,2024-05-28 22:54:02,TX-LBUWKLU1KONX
7000004848,1000004848,CASH,PAID,32670.0,2025-09-21 22:37:50,TX-XX8TCS8Q83X7
7000004849,1000004849,GATEWAY,PAID,27336.0,2025-08-15 00:04:45,TX-624IM84MCZAV
7000004850,1000004850,CASH,PAID,16335.0,2024-03-02 23:09:04,TX-P453ALHZZ81X
7000004851,1000004851,CARD,PAID,30346.8,2025-02-24 18:34:20,TX-WSO1OI3K82WV
7000004852,1000004852,CARD,PAID,21465.0,2024-10-17 07:16:59,TX-FF0Z7CO3GKPM
7000004853,1000004853,TRANSFER,PAID,79860.0,2025-03-09 02:55:49,TX-5L3228G0209E
7000004854,1000004854,CASH,PAID,32670.0,2024-05-31 10:04:59,TX-2Y57QF6DMAC1
7000004855,1000004855,CARD,PAID,41130.0,2025-02-14 10:29:50,TX-Q8SJE4FMQVMK
7000004856,1000004856,TRANSFER,PAID,97138.8,2024-12-17 12:08:35,TX-B2KFT8GI4FHW
7000004857,1000004857,CASH,PAID,18150.0,2025-02-16 23:31:31,TX-AX65JGTS3S4I
7000004858,1000004858,CASH,PAID,49005.0,2024-11-11 08:49:58,TX-4ZDHFWGWUT0E
7000004859,1000004859,CASH,PAID,26136.0,2024-08-16 11:58:09,TX-4A477WA6VYU5
7000004860,1000004860,CASH,FAILED,52272.0,,
7000004861,1000004861,CARD,PAID,56802.0,2024-08-28 02:24:45,TX-7Y7KQCPW82NZ
7000004862,1000004862,TRANSFER,PAID,31944.0,2024-03-25 04:28:41,TX-0F4KG4KBCGKK
7000004863,1000004863,CARD,PAID,42688.8,2024-04-20 05:31:36,TX-RO935YWPFWXB
7000004864,1000004864,TRANSFER,PAID,95015.25,2025-08-31 07:35:06,TX-7F4IITFYN5VI
7000004865,1000004865,CARD,PAID,81675.0,2024-12-30 00:16:15,TX-AVDCZ2YVKBWV
7000004866,1000004866,CASH,PAID,46554.75,2024-12-17 07:27:49,TX-3VKV83AUWFZY
7000004867,1000004867,CASH,FAILED,26136.0,,
7000004868,1000004868,CASH,PAID,28749.6,2024-05-09 21:26:19,TX-RR70AFFNZL47
7000004869,1000004869,CARD,REFUNDED,39133.5,2024-08-04 20:49:38,TX-OTTYLKMBVDW4
7000004870,1000004870,TRANSFER,PAID,29040.0,2025-06-08 08:48:10,TX-851VQ0JWNAO4
7000004871,1000004871,TRANSFER,REFUNDED,17787.0,2025-02-24 00:22:50,TX-M8J7OY4E0DNI
7000004872,1000004872,CARD,PAID,76812.9,2025-09-10 08:01:39,TX-YPTDZA06ON5K
7000004873,1000004873,CARD,PAID,33577.5,2025-06-13 01:57:56,TX-UPKCNAPPRWZ4
7000004874,1000004874,GATEWAY,PAID,49186.78,2025-01-02 07:47:08,TX-4WIZWQKGYQJE
7000004875,1000004875,CARD,PAID,13721.4,2024-01-29 21:25:37,TX-CEYRIL4767ZX
7000004876,1000004876,GATEWAY,PAID,58372.5,2024-09-22 08:50:03,TX-3YMTFM8MY716
7000004877,1000004877,CARD,PAID,13794.0,2024-05-12 22:11:39,TX-KUKUZA68GTNT
7000004878,1000004878,CARD,PAID,19057.5,2024-01-22 02:24:34,TX-3WDBZD0LTG18
7000004879,1000004879,CASH,PAID,46554.75,2024-08-22 19:35:46,TX-1QQXI4QXPJ6O
7000004880,1000004880,CARD,PAID,49005.0,2025-09-11 12:35:21,TX-CIPTM4QCTBM2
7000004881,1000004881,CARD,PAID,75745.68,2024-04-22 18:06:19,TX-BCN8GNYUSQXB
7000004882,1000004882,CARD,PAID,33933.0,2025-09-02 09:58:14,TX-20GRR6U6SZA7
7000004883,1000004883,CASH,REFUNDED,83373.84,2025-01-02 09:54:54,TX-HQAH8VKJ406A
7000004884,1000004884,CARD,PAID,72420.6,2025-08-13 23:18:58,TX-T61581Y9ESPH
7000004885,1000004885,CARD,PAID,26029.2,2024-07-18 16:10:04,TX-FMLZ6XDD5I35
7000004886,1000004886,CARD,REFUNDED,29959.2,2024-10-20 23:44:00,TX-7A8B4KMNS1HP
7000004887,1000004887,CARD,PAID,42582.0,2024-11-01 07:25:58,TX-OCTGUSSD6SJ6
7000004888,1000004888,CARD,PAID,43888.8,2024-10-07 00:49:39,TX-9WZ5SNVO990C
7000004889,1000004889,CASH,PAID,51727.5,2024-07-27 23:31:18,TX-M41P00UBKH3S
7000004890,1000004890,CARD,PAID,29959.2,2024-08-03 19:44:46,TX-5NPI0F2UF89K
7000004891,1000004891,CARD,PAID,28788.0,2024-08-06 09:11:38,TX-F5UECZ93JVMY
7000004892,1000004892,CARD,PAID,35685.0,2025-04-07 02:02:35,TX-VVWUTOFTODOM
7000004893,1000004893,CARD,PAID,59895.0,2024-12-05 03:36:42,TX-2Y5PEJ0OY0T5
7000004894,1000004894,TRANSFER,PAID,33033.0,2025-05-08 16:40:00,TX-5044RN70R4IK
7000004895,1000004895,CARD,PAID,37074.0,2025-01-24 19:33:41,TX-6GY9G9TOUED2
7000004896,1000004896,CARD,PAID,15246.0,2024-12-06 10:33:01,TX-YJQTR3I09GB2
7000004897,1000004897,GATEWAY,PAID,18742.5,2024-01-28 04:20:04,TX-ONDCUVT7DJ6V
7000004898,1000004898,CARD,PAID,34485.0,2025-08-28 09:33:11,TX-JHVD5HFP85HR
7000004899,1000004899,GATEWAY,PAID,13968.0,2025-08-21 15:50:20,TX-PJ4XRIDD5M62
7000004900,1000004900,CARD,PAID,36183.6,2025-04-15 10:23:25,TX-BS4HIKUW9GMV
7000004901,1000004901,GATEWAY,PAID,13068.0,2025-02-01 07:58:41,TX-Q1ZDEBK4RUIW
7000004902,1000004902,CARD,PAID,54861.0,2024-10-24 08:18:28,TX-VE8WYSL0YKLS
7000004903,1000004903,CARD,PAID,30492.0,2024-08-14 06:39:49,TX-6JD9YROLWOFT
7000004904,1000004904,CASH,PAID,14374.8,2024-08-19 00:46:48,TX-18GPSLBCRKJQ
7000004905,1000004905,GATEWAY,PAID,33144.0,2024-01-22 11:19:31,TX-05LPTXP3PXXN
7000004906,1000004906,CARD,PENDING,73437.0,,
7000004907,1000004907,CASH,PAID,54313.88,2025-04-30 07:49:17,TX-QEL1IBG2086L
7000004908,1000004908,CASH,FAILED,41382.0,,
7000004909,1000004909,CASH,PENDING,57898.5,,
7000004910,1000004910,GATEWAY,PAID,42717.6,2024-10-07 01:10:29,TX-SLKIM65NG3WP
7000004911,1000004911,CARD,FAILED,19050.0,,
7000004912,1000004912,CARD,PAID,29882.16,2025-05-13 12:01:27,TX-096JYC0SLL9E
7000004913,1000004913,GATEWAY,PAID,44614.8,2024-05-11 03:48:39,TX-1QZMWFSS29WO
7000004914,1000004914,CARD,PAID,29882.16,2025-09-15 01:10:45,TX-BP5SVI5P754C
7000004915,1000004915,CASH,REFUNDED,28459.2,2025-02-09 19:10:54,TX-3P9FTRYT122J
7000004916,1000004916,CARD,PAID,40104.0,2025-07-14 09:55:00,TX-DGN9LN8KF870
7000004917,1000004917,CASH,PAID,14520.0,2025-05-03 06:32:58,TX-I6LVWK3JXKEY
7000004918,1000004918,GATEWAY,FAILED,35685.0,,
7000004919,1000004919,CASH,PAID,29040.0,2025-07-24 17:40:52,TX-R2P2GQNOWUXN
7000004920,1000004920,GATEWAY,PAID,40404.0,2024-09-03 05:52:39,TX-1VJURCD6VBPD
7000004921,1000004921,CASH,PAID,86983.88,2024-10-16 11:29:19,TX-7BY3MYE5A2JQ
7000004922,1000004922,CASH,FAILED,77740.08,,
7000004923,1000004923,CARD,PENDING,36300.0,,
7000004924,1000004924,CARD,PAID,68355.0,2024-02-15 16:38:09,TX-ZKY1Y8G3HDII
7000004925,1000004925,CARD,PAID,19057.5,2024-08-25 15:17:54,TX-AQOQ30QUDGZL
7000004926,1000004926,CARD,PAID,17242.5,2024-02-29 10:40:31,TX-MUEJMYCNLW4S
7000004927,1000004927,GATEWAY,PAID,15901.5,2024-01-28 02:15:04,TX-BVAKXAQZXUBX
7000004928,1000004928,CARD,PAID,43888.8,2024-04-09 04:27:46,TX-9BYPWLAH6WVP
7000004929,1000004929,CASH,PAID,28459.2,2025-05-06 18:47:42,TX-CA5ZSXXV2W2X
7000004930,1000004930,CASH,PAID,17787.0,2025-09-07 19:28:58,TX-AJEIV6RAOM6P
7000004931,1000004931,GATEWAY,REFUNDED,19350.0,2025-05-14 08:18:48,TX-17DY0IQ7HCBA
7000004932,1000004932,GATEWAY,PAID,44460.0,2024-03-11 22:43:43,TX-YQ5WGFVQ84J4
7000004933,1000004933,CARD,PAID,41164.2,2025-05-12 23:28:13,TX-UOVOUSU2E4LS
7000004934,1000004934,CARD,PAID,40404.0,2024-08-27 21:30:46,TX-LY8OUZOL6SMQ
7000004935,1000004935,CARD,PAID,66247.5,2024-05-02 08:48:28,TX-USMQ3RSB3X0B
7000004936,1000004936,CASH,PAID,26136.0,2024-01-18 07:54:31,TX-HX53K1X7VYOI
7000004937,1000004937,GATEWAY,PAID,40104.0,2024-10-10 00:36:22,TX-BO6DWKBCC7OK
7000004938,1000004938,CASH,REFUNDED,14229.6,2024-04-24 16:46:00,TX-2QS23JFUNTYH
7000004939,1000004939,GATEWAY,PAID,96487.5,2025-03-18 09:15:42,TX-Z6ZNNMUMV0C3
7000004940,1000004940,GATEWAY,REFUNDED,27636.0,2025-08-18 17:51:03,TX-Q7KCQP8IN7G3
7000004941,1000004941,CASH,FAILED,42471.0,,
7000004942,1000004942,CARD,PAID,46554.75,2024-09-13 18:32:44,TX-B4YBZ9NG97K3
7000004943,1000004943,GATEWAY,PAID,17535.0,2024-06-22 12:11:31,TX-KZQC8COEA88E
7000004944,1000004944,CARD,PAID,32355.0,2025-02-20 10:38:03,TX-WBT9PZD2YYPB
7000004945,1000004945,CARD,PAID,76738.2,2024-03-12 06:10:25,TX-7RCNXHP5VEGJ
7000004946,1000004946,GATEWAY,PAID,28967.4,2025-03-20 08:44:37,TX-CATTL6D2I29M
7000004947,1000004947,GATEWAY,FAILED,35203.5,,
7000004948,1000004948,CARD,PAID,13068.0,2025-06-25 12:41:45,TX-VGIUVPSQ0LQA
7000004949,1000004949,TRANSFER,PAID,97374.75,2024-05-06 22:09:17,TX-RKAEFF7ML6BN
7000004950,1000004950,CASH,PAID,13794.0,2024-06-23 00:16:25,TX-XOK1QHU7PWM7
7000004951,1000004951,CASH,PAID,49005.0,2025-07-06 19:06:44,TX-VK1KOWQ8OH18
7000004952,1000004952,CARD,PAID,33570.0,2025-04-14 18:19:14,TX-2UI0FMVW02XF
7000004953,1000004953,GATEWAY,PAID,85297.5,2024-06-26 12:49:45,TX-X8XSN1FLJRPY
7000004954,1000004954,CARD,REFUNDED,32805.12,2024-10-28 07:51:44,TX-AXSSWR84YZ98
7000004955,1000004955,GATEWAY,PAID,33870.0,2025-05-19 22:48:54,TX-3JFI0F5YI1LN
7000004956,1000004956,GATEWAY,FAILED,69534.22,,
7000004957,1000004957,GATEWAY,PAID,35385.0,2024-02-17 20:50:12,TX-83HLOC9W89KA
7000004958,1000004958,CASH,PAID,81609.66,2025-03-25 17:04:11,TX-CHZI4DZ5DQJR
7000004959,1000004959,CARD,PENDING,55386.3,,
7000004960,1000004960,CARD,PAID,27588.0,2024-08-26 02:47:47,TX-RWJZR6NG2QAC
7000004961,1000004961,CARD,PAID,46023.24,2024-01-15 22:01:12,TX-SFNFHOQADDKB
7000004962,1000004962,GATEWAY,PAID,15841.08,2024-09-11 12:54:11,TX-UWRIFYJ8Q2XZ
7000004963,1000004963,CASH,PAID,32670.0,2025-05-16 01:50:42,TX-3GEAJ19E147T
7000004964,1000004964,CASH,PAID,13068.0,2025-05-10 18:09:10,TX-9M4H1S2W3EU2
7000004965,1000004965,GATEWAY,FAILED,29359.2,,
7000004966,1000004966,GATEWAY,PAID,49542.0,2025-01-25 10:30:34,TX-L9F56ASNR5PN
7000004967,1000004967,CARD,PAID,74026.35,2024-11-07 15:33:45,TX-250DWOUWF60A
7000004968,1000004968,CARD,PENDING,28459.2,,
7000004969,1000004969,CASH,PAID,12414.6,2025-03-30 22:48:45,TX-IZQHQ8BKH8ZU
7000004970,1000004970,CARD,PENDING,14268.0,,
7000004971,1000004971,GATEWAY,PAID,17535.0,2024-10-22 16:38:57,TX-8M2VY0V4OWS2
7000004972,1000004972,CASH,PAID,57354.0,2025-05-10 01:07:39,TX-I67KS2FJLT15
7000004973,1000004973,CARD,PAID,75697.2,2025-02-28 14:32:08,TX-HD7KPBOWZIWQ
7000004974,1000004974,CARD,PAID,97138.8,2025-07-29 23:22:04,TX-IKMEKINVB7MJ
7000004975,1000004975,CARD,PAID,33833.7,2025-04-04 15:21:44,TX-UW2UVDGUG9KX
7000004976,1000004976,GATEWAY,PAID,84264.0,2025-09-23 08:25:49,TX-F7GAOMTF0W5U
7000004977,1000004977,GATEWAY,PAID,36892.5,2024-09-22 05:58:48,TX-O6UUTEFDAP1Y
7000004978,1000004978,CASH,PAID,38115.0,2024-10-22 02:51:59,TX-H6J281XM0BG2
7000004979,1000004979,CARD,PAID,14701.5,2025-05-25 04:40:37,TX-RIXOBRKY447A
7000004980,1000004980,CARD,PAID,37500.0,2024-02-14 10:35:38,TX-4MZ02T11R52Q
7000004981,1000004981,CARD,PAID,48571.5,2025-03-24 09:40:40,TX-95MQI9NW0ZY0
7000004982,1000004982,CARD,PAID,118555.8,2024-02-17 17:17:30,TX-QGAXFPPWE2YB
7000004983,1000004983,CARD,PENDING,19057.5,,
7000004984,1000004984,GATEWAY,PAID,26136.0,2024-12-03 19:20:01,TX-HZMPZLTQH06R
7000004985,1000004985,CARD,PAID,111043.8,2024-05-27 05:43:25,TX-K8P4E5KFAOJD
7000004986,1000004986,CARD,PAID,96485.4,2024-07-17 08:02:45,TX-7PGS7N7K33FY
7000004987,1000004987,CARD,PAID,32916.6,2024-02-16 05:18:15,TX-TV5LL2N1RJ7Y
7000004988,1000004988,CARD,PAID,46609.2,2024-11-08 15:15:22,TX-7QFHTEEG6MPH
7000004989,1000004989,CARD,FAILED,98002.5,,
7000004990,1000004990,CASH,PAID,13068.0,2025-04-19 23:57:07,TX-95FUSYY84ZW5
7000004991,1000004991,TRANSFER,PAID,25613.28,2024-06-04 13:57:29,TX-MJZICL5GQRDG
7000004992,1000004992,TRANSFER,PENDING,39204.0,,
7000004993,1000004993,CARD,PAID,17242.5,2024-04-24 18:19:24,TX-KBJEVVD8ZT2G
7000004994,1000004994,CARD,PAID,59568.3,2025-05-18 08:15:34,TX-JMCXAGN75ZOS
7000004995,1000004995,GATEWAY,PAID,14268.0,2024-10-18 03:36:07,TX-1GK8ZPGCA47H
7000004996,1000004996,CARD,PAID,41382.0,2025-07-06 13:20:09,TX-54F55QEJCAC3
7000004997,1000004997,CARD,PAID,30240.0,2025-06-11 10:44:31,TX-R6JB2OOQ3E5D
7000004998,1000004998,GATEWAY,PAID,35574.0,2024-05-11 22:00:27,TX-35JYW3CICIHQ
7000004999,1000004999,CARD,PAID,54087.0,2024-10-24 23:51:14,TX-25GDX6N1WHL6
7000005000,1000005000,GATEWAY,PAID,55350.0,2024-07-28 18:29:20,TX-5EJW0HSYTROI
7000005001,1000005001,GATEWAY,PAID,51720.0,2025-07-17 19:40:20,TX-BMM5ZAKMYYWD
7000005002,1000005002,GATEWAY,PENDING,78872.4,,
7000005003,1000005003,GATEWAY,PAID,14306.64,2025-02-07 02:23:58,TX-AD50TJE50LKE
7000005004,1000005004,CARD,PAID,112050.6,2025-07-23 20:16:57,TX-C836XU4P7OHJ
7000005005,1000005005,GATEWAY,PAID,18987.0,2024-01-12 16:27:27,TX-NXZG8ZB6QMHB
7000005006,1000005006,CARD,PAID,29814.0,2024-03-15 06:18:13,TX-I3J0UBZ90XUM
7000005007,1000005007,TRANSFER,PAID,93654.0,2025-01-17 21:18:57,TX-TJQV698SMAO3
7000005008,1000005008,GATEWAY,PAID,39319.92,2024-07-24 12:19:15,TX-NAEU0QYUAJLE
7000005009,1000005009,CARD,PAID,54261.0,2025-02-09 06:27:40,TX-8FO7RHT97008
7000005010,1000005010,CARD,PAID,19650.0,2024-12-30 20:12:24,TX-LDWG7T62ME4O
7000005011,1000005011,TRANSFER,PAID,32670.0,2024-05-06 20:20:24,TX-C33MAAG1WKAD
7000005012,1000005012,CARD,PAID,44760.0,2024-09-25 12:15:54,TX-RKVBDXN6JFB6
7000005013,1000005013,CASH,PAID,36300.0,2024-09-19 00:22:46,TX-ZAB155VJYIRP
7000005014,1000005014,CASH,REFUNDED,42979.2,2025-02-12 03:54:26,TX-OGBYY8ZD8G8H
7000005015,1000005015,GATEWAY,PAID,42282.0,2024-12-22 04:33:17,TX-WG5ZG4HAFZ95
7000005016,1000005016,GATEWAY,PAID,29940.0,2025-02-11 23:21:20,TX-XE4PM03XQDBE
7000005017,1000005017,GATEWAY,PAID,14229.6,2025-02-06 10:26:25,TX-ZC7NSLIU05PJ
7000005018,1000005018,CARD,PAID,23522.4,2024-09-26 09:42:25,TX-6IRZK0S3JWJP
7000005019,1000005019,CARD,FAILED,91369.2,,
7000005020,1000005020,GATEWAY,PAID,39523.2,2024-12-24 10:06:14,TX-218G086FVRY0
7000005021,1000005021,CARD,PAID,83709.9,2024-12-25 01:45:06,TX-EWIGC8GO440G
7000005022,1000005022,CARD,REFUNDED,19287.0,2025-04-08 10:44:35,TX-FJHAVVTIL7D1
7000005023,1000005023,GATEWAY,PAID,35249.4,2024-02-03 06:32:02,TX-WF8MBE8L3UQF
7000005024,1000005024,CARD,FAILED,16146.0,,
7000005025,1000005025,TRANSFER,PAID,29040.0,2024-10-20 04:13:53,TX-A7JOX8I7L0OZ
7000005026,1000005026,TRANSFER,REFUNDED,45520.2,2024-06-14 05:56:43,TX-JIY6DUMPZBFK
7000005027,1000005027,CARD,REFUNDED,19876.35,2025-09-10 08:08:32,TX-HGK3QHTMKDV9
7000005028,1000005028,GATEWAY,PAID,15729.6,2025-03-15 02:57:50,TX-PZK41P468JY5
7000005029,1000005029,CASH,PAID,12414.6,2024-07-27 04:59:08,TX-1ZP2GRNKNSZO
7000005030,1000005030,CARD,FAILED,124509.0,,
7000005031,1000005031,CARD,PAID,29214.0,2024-06-23 21:09:00,TX-XOCKLA9DBYUF
7000005032,1000005032,GATEWAY,PAID,46638.0,2025-09-01 04:02:32,TX-6T6FVYG65VCX
7000005033,1000005033,CARD,PAID,39133.5,2024-08-14 19:39:39,TX-Q5ORSYCJ0C4R
7000005034,1000005034,GATEWAY,PAID,14268.0,2025-06-14 14:54:45,TX-AXXASOLANP48
7000005035,1000005035,CASH,PAID,26136.0,2024-11-25 04:33:10,TX-8FTRWJL0EBAN
7000005036,1000005036,GATEWAY,PAID,27636.0,2025-01-24 19:29:08,TX-2JB06J2H45BE
7000005037,1000005037,TRANSFER,PAID,14229.6,2024-01-12 19:57:49,TX-VEJQXGMXHJH7
7000005038,1000005038,TRANSFER,PAID,38419.92,2024-10-19 00:45:05,TX-2AHIFWLWAKL1
7000005039,1000005039,CARD,PAID,55196.25,2025-04-16 16:14:12,TX-41G2G9UN3OCY
7000005040,1000005040,GATEWAY,PAID,39204.0,2024-08-21 18:16:06,TX-XDOMJ1A4OSHV
7000005041,1000005041,CASH,PAID,85758.75,2025-08-08 10:55:32,TX-6BCEJ3PKO16L
7000005042,1000005042,CARD,PAID,19050.0,2024-04-23 23:32:57,TX-B501KMD2MMCJ
7000005043,1000005043,CARD,PAID,54722.25,2024-03-07 06:36:11,TX-9DEG9A48FURD
7000005044,1000005044,CASH,PAID,14229.6,2024-09-06 17:42:34,TX-39V0CW8UO2KE
7000005045,1000005045,GATEWAY,PAID,75615.0,2024-06-13 19:55:12,TX-KYBZPGAA50H3
7000005046,1000005046,CARD,PAID,18150.0,2024-07-17 05:48:20,TX-23VT662DOAQV
7000005047,1000005047,CARD,PAID,53361.0,2024-12-23 18:36:38,TX-SPG5Q14YS5RZ
7000005048,1000005048,CARD,FAILED,62944.2,,
7000005049,1000005049,CARD,PAID,28788.0,2024-06-30 10:08:42,TX-5OB4RUGNRM2B
7000005050,1000005050,CASH,REFUNDED,107085.0,2024-12-12 03:37:19,TX-S9NPQBRLCK79
7000005051,1000005051,CARD,PAID,32670.0,2025-09-22 23:19:34,TX-UI898JBYLSTU
7000005052,1000005052,CARD,PAID,62292.9,2025-06-17 19:04:12,TX-IDO75GPBK2U4
7000005053,1000005053,CARD,PAID,29359.2,2024-09-23 14:59:31,TX-2REDQ4H75896
7000005054,1000005054,GATEWAY,PAID,43008.0,2025-01-26 13:53:51,TX-1LCF92LU7IDD
7000005055,1000005055,CARD,REFUNDED,55513.88,2025-04-14 00:47:45,TX-Z1JT57Y86GF9
7000005056,1000005056,GATEWAY,PAID,82875.0,2024-03-05 19:24:53,TX-J9N479JF28W6
7000005057,1000005057,TRANSFER,PAID,13068.0,2024-10-11 18:48:06,TX-WQV8G14DPEU5
7000005058,1000005058,GATEWAY,PAID,39204.0,2024-04-28 06:34:17,TX-K84EUETJ8QOX
7000005059,1000005059,CARD,PAID,15901.5,2025-08-03 17:29:16,TX-Q4UR7BOVZ0PL
7000005060,1000005060,CASH,FAILED,57891.24,,
7000005061,1000005061,CARD,PAID,14229.6,2024-02-19 06:14:13,TX-UU4RTJKTODDR
7000005062,1000005062,CASH,PAID,37352.7,2025-04-11 09:22:32,TX-DRCJQ5K9NZ0I
7000005063,1000005063,CASH,PAID,53361.0,2024-06-16 13:58:49,TX-I3JRWSA4WAJI
7000005064,1000005064,GATEWAY,PAID,16373.4,2025-05-03 12:33:50,TX-RQFM01F1WFU1
7000005065,1000005065,CARD,REFUNDED,41164.2,2025-03-05 18:36:11,TX-1C7Y25DJ2RNS
7000005066,1000005066,CASH,PAID,15173.4,2025-07-06 00:34:47,TX-D5WVREPQ3U8L
7000005067,1000005067,CASH,FAILED,75504.0,,
7000005068,1000005068,GATEWAY,PAID,37500.0,2025-03-10 11:03:13,TX-H8WK9CL01MP4
7000005069,1000005069,GATEWAY,PAID,42282.0,2025-06-07 23:38:29,TX-TOVNOZ0SFN3K
7000005070,1000005070,TRANSFER,FAILED,54450.0,,
7000005071,1000005071,CARD,PAID,103810.5,2025-05-11 21:38:01,TX-FUZTXKID0MGX
7000005072,1000005072,GATEWAY,PAID,16852.56,2025-08-18 23:28:45,TX-CH1P4ZTS1JJL
7000005073,1000005073,CARD,PAID,33262.5,2024-06-12 17:37:25,TX-6L7YI7Y935OK
7000005074,1000005074,CARD,FAILED,70596.0,,
7000005075,1000005075,GATEWAY,PAID,15729.6,2025-08-28 07:07:48,TX-IKTXOUQIRGM3
7000005076,1000005076,CASH,PAID,14229.6,2024-11-26 10:14:02,TX-AOOHHEND6AUT
7000005077,1000005077,CARD,PAID,49043.4,2024-03-19 02:39:35,TX-OHSNDEJQK097
7000005078,1000005078,CARD,PAID,42834.0,2024-06-18 02:41:26,TX-5RW0TAZ51VIU
7000005079,1000005079,CARD,PAID,31246.8,2025-04-21 21:23:27,TX-O3ZMY39FSR04
7000005080,1000005080,CARD,FAILED,53361.0,,
7000005081,1000005081,CARD,PAID,60003.66,2024-07-23 06:47:30,TX-PCKXOBOZ46FQ
7000005082,1000005082,GATEWAY,PAID,49905.0,2024-08-29 08:56:52,TX-WT37YYXXJ6UV
7000005083,1000005083,CARD,PAID,33196.35,2024-05-29 06:30:14,TX-N1J3OBFIV88F
7000005084,1000005084,CARD,PAID,27336.0,2025-05-20 21:45:58,TX-2BWLTBS03JBL
7000005085,1000005085,TRANSFER,PAID,28459.2,2024-02-09 05:15:44,TX-U6L7IP31OOSP
7000005086,1000005086,CASH,PAID,53361.0,2024-05-15 03:23:04,TX-N84MJ4YO98FT
7000005087,1000005087,CARD,PAID,94670.4,2024-01-27 08:32:44,TX-K3YTZOP3I9A7
7000005088,1000005088,GATEWAY,PAID,37800.0,2024-02-14 11:29:46,TX-QSLZYQIJ7V2W
7000005089,1000005089,CASH,PAID,41382.0,2025-02-18 18:11:33,TX-K57MH1JH03G9
7000005090,1000005090,CARD,PAID,34485.0,2024-02-21 00:25:14,TX-PADPZ328UEEX
7000005091,1000005091,CASH,PAID,39930.0,2025-02-21 17:59:11,TX-GZKNJYDYQPFR
7000005092,1000005092,CARD,PAID,27588.0,2025-02-06 11:03:51,TX-HJUTED221C2V
7000005093,1000005093,GATEWAY,PAID,43588.8,2025-09-23 04:13:33,TX-TEV4XCO7YS14
7000005094,1000005094,GATEWAY,REFUNDED,12806.64,2025-08-17 11:26:57,TX-XZLBSL47BS9K
7000005095,1000005095,GATEWAY,PAID,32916.6,2025-06-30 15:19:23,TX-JO5OFW27CHGV
7000005096,1000005096,CASH,PAID,13794.0,2024-11-29 06:55:19,TX-ZN3X3OE2DULU
7000005097,1000005097,CARD,PAID,14520.0,2024-02-10 02:01:29,TX-UNMROVKZUK2Y
7000005098,1000005098,CARD,PAID,15729.6,2025-07-13 17:12:23,TX-6HKBXBV2CFLT
7000005099,1000005099,CARD,PAID,39619.92,2025-01-22 16:42:12,TX-DFFN1POGE2TQ
7000005100,1000005100,CARD,PAID,93065.7,2024-11-09 13:41:54,TX-KTJRN35HMEDH
7000005101,1000005101,CARD,REFUNDED,53825.4,2025-05-15 20:48:52,TX-6O13K3XF1SXA
7000005102,1000005102,CARD,PAID,18150.0,2024-05-01 11:40:16,TX-3JUUL7WJ3A6I
7000005103,1000005103,CASH,PAID,13068.0,2025-01-13 10:01:45,TX-Q6983X45GJBF
7000005104,1000005104,TRANSFER,PAID,29040.0,2025-08-27 00:31:18,TX-2NB868GGTFIK
7000005105,1000005105,CARD,PAID,103455.0,2024-09-30 17:14:04,TX-QVZLT2ZCSC4U
7000005106,1000005106,CASH,PAID,26136.0,2025-07-07 12:20:51,TX-75K656HUKODC
7000005107,1000005107,CARD,PAID,39204.0,2024-01-09 09:24:39,TX-2P7VVQRM1D0I
7000005108,1000005108,CARD,PAID,28459.2,2025-04-20 16:09:50,TX-7P4O3CSE0HF1
7000005109,1000005109,GATEWAY,PAID,40104.0,2024-10-16 16:00:18,TX-9GLG6ASA0AQN
7000005110,1000005110,CARD,PAID,94590.3,2024-11-08 12:25:06,TX-VVLDX9DJ27HG
7000005111,1000005111,GATEWAY,PAID,16373.4,2024-04-20 08:38:36,TX-K2VZMZI92WUA
7000005112,1000005112,CARD,PAID,75605.4,2025-02-19 15:20:15,TX-85LT9BV5S7VB
7000005113,1000005113,CARD,PAID,50205.0,2024-09-07 03:17:06,TX-7IKAXP8Z70R9
7000005114,1000005114,CASH,PAID,42688.8,2024-10-04 02:30:06,TX-QYHY1530FMC4
7000005115,1000005115,CASH,REFUNDED,32670.0,2024-04-18 17:47:46,TX-O74FWVJBU2UI
7000005116,1000005116,GATEWAY,REFUNDED,44351.1,2025-03-12 11:51:11,TX-XI0T4DHFCF0A
7000005117,1000005117,TRANSFER,PAID,49005.0,2024-12-19 14:36:36,TX-CFCR2DIGDZ9Z
