order_id,customer_id,channel_id,store_id,order_date,billing_address_id,shipping_address_id,status,currency_code,subtotal,tax_amount,shipping_fee,total_amount
1000006984,208,1,,2024-05-12 04:29:27,2944.0,3510,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
1000006985,559,1,,2024-01-14 17:10:00,3073.0,2000,FULFILLED,ARS,24000.0,5040.0,1200.0,30240.0
1000006986,235,1,,2025-06-30 05:49:26,1332.0,2313,PAID,ARS,36300.0,7623.0,0.0,43923.0
1000006987,666,2,1.0,2024-03-16 06:43:53,2990.0,1,FULFILLED,ARS,40500.0,8505.0,0.0,49005.0
1000006988,314,1,,2025-08-28 09:49:19,1813.0,3698,FULFILLED,ARS,36000.0,7560.0,900.0,44460.0
1000006989,1183,2,1.0,2024-04-02 11:58:57,2126.0,1,PAID,ARS,36000.0,7560.0,0.0,43560.0
1000006990,372,1,,2025-04-27 20:19:57,,2530,PAID,ARS,12000.0,2520.0,900.0,15420.0
1000006991,979,1,,2025-09-22 13:37:48,1182.0,2949,FULFILLED,ARS,24300.0,5103.0,900.0,30303.0
1000006992,183,1,,2025-08-29 20:37:52,4147.0,2264,FULFILLED,ARS,101070.0,21224.7,900.0,123194.7
1000006993,1148,2,1.0,2024-08-11 10:17:58,3620.0,1,FULFILLED,ARS,23100.0,4851.0,0.0,27951.0
1000006994,695,1,,2024-07-27 09:30:17,1253.0,3045,CREATED,ARS,40500.0,8505.0,1200.0,50205.0
1000006995,1076,2,3.0,2024-06-25 13:42:37,2253.0,3,FULFILLED,ARS,47040.0,9878.4,0.0,56918.4
1000006996,487,2,2.0,2025-09-08 19:03:46,4111.0,2,FULFILLED,ARS,13200.0,2772.0,0.0,15972.0
1000006997,1209,1,,2025-07-10 23:21:29,1026.0,1216,FULFILLED,ARS,36300.0,7623.0,1200.0,45123.0
1000006998,190,1,,2024-06-07 07:16:51,2410.0,3073,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
1000006999,637,1,,2025-01-29 10:46:14,4143.0,2623,FULFILLED,ARS,12825.0,2693.25,0.0,15518.25
1000007000,547,1,,2025-08-23 05:07:48,1394.0,3414,FULFILLED,ARS,14250.0,2992.5,1500.0,18742.5
1000007001,1015,2,1.0,2024-08-05 06:48:23,1735.0,1,REFUNDED,ARS,44100.0,9261.0,0.0,53361.0
1000007002,1019,1,,2024-11-23 17:56:17,1988.0,2468,PAID,ARS,46305.0,9724.05,900.0,56929.05
1000007003,962,2,3.0,2024-12-30 19:00:09,1273.0,3,CANCELLED,ARS,35280.0,7408.8,0.0,42688.8
1000007004,158,2,1.0,2025-06-21 02:23:23,1824.0,1,FULFILLED,ARS,70986.0,14907.06,0.0,85893.06
1000007005,885,1,,2024-02-13 11:43:19,3606.0,3062,FULFILLED,ARS,50400.0,10584.0,0.0,60984.0
1000007006,843,2,3.0,2024-01-17 00:10:58,3332.0,3,FULFILLED,ARS,68850.0,14458.5,0.0,83308.5
1000007007,292,1,,2025-07-06 23:23:34,2257.0,3429,FULFILLED,ARS,23760.0,4989.6,0.0,28749.6
1000007008,445,2,2.0,2025-02-03 06:12:20,2379.0,2,FULFILLED,ARS,11760.0,2469.6,0.0,14229.6
1000007009,171,1,,2025-03-03 22:22:46,3657.0,1807,FULFILLED,ARS,40500.0,8505.0,900.0,49905.0
1000007010,961,1,,2025-09-30 20:26:52,3617.0,3381,FULFILLED,ARS,57823.5,12142.94,1200.0,71166.44
1000007011,1065,1,,2025-09-04 23:28:27,3659.0,1775,FULFILLED,ARS,10800.0,2268.0,1200.0,14268.0
1000007012,1464,2,2.0,2024-05-26 18:58:50,2454.0,2,CANCELLED,ARS,63360.0,13305.6,0.0,76665.6
1000007013,663,1,,2024-03-24 07:25:26,3923.0,1203,FULFILLED,ARS,15000.0,3150.0,1200.0,19350.0
1000007014,208,2,2.0,2024-12-30 14:27:35,3157.0,2,FULFILLED,ARS,22140.0,4649.4,0.0,26789.4
1000007015,45,1,,2024-12-03 04:58:04,3855.0,1114,FULFILLED,ARS,13200.0,2772.0,1200.0,17172.0
1000007016,136,1,,2024-04-09 15:07:57,2540.0,1221,FULFILLED,ARS,44100.0,9261.0,900.0,54261.0
1000007017,178,2,1.0,2024-04-13 06:39:49,1975.0,1,FULFILLED,ARS,63630.0,13362.3,0.0,76992.3
1000007018,1346,2,2.0,2025-07-29 03:56:08,3437.0,2,FULFILLED,ARS,46320.0,9727.2,0.0,56047.2
1000007019,1330,1,,2024-09-14 10:17:30,3166.0,3256,FULFILLED,ARS,64044.0,13449.24,900.0,78393.24
1000007020,317,1,,2025-07-15 11:13:13,,2349,FULFILLED,ARS,14250.0,2992.5,1500.0,18742.5
1000007021,348,1,,2024-09-26 13:34:40,2027.0,1836,FULFILLED,ARS,27000.0,5670.0,1500.0,34170.0
1000007022,456,2,2.0,2024-09-17 11:20:59,4089.0,2,FULFILLED,ARS,62910.0,13211.1,0.0,76121.1
1000007023,1282,1,,2025-08-24 10:07:57,2272.0,1711,PAID,ARS,48210.0,10124.1,900.0,59234.1
1000007024,270,2,1.0,2024-01-17 21:42:39,4194.0,1,FULFILLED,ARS,10584.0,2222.64,0.0,12806.64
1000007025,1080,1,,2024-12-20 17:32:44,3054.0,3382,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
1000007026,1500,2,1.0,2024-05-15 15:58:40,2400.0,1,FULFILLED,ARS,36450.0,7654.5,0.0,44104.5
1000007027,353,1,,2024-01-13 13:05:08,2643.0,1202,FULFILLED,ARS,35280.0,7408.8,1200.0,43888.8
1000007028,701,1,,2024-01-03 03:13:36,1086.0,3332,FULFILLED,ARS,86070.0,18074.7,900.0,105044.7
1000007029,409,2,4.0,2024-10-28 08:07:10,2839.0,4,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
1000007030,1377,1,,2024-03-16 10:29:04,3955.0,3829,FULFILLED,ARS,60750.0,12757.5,900.0,74407.5
1000007031,240,2,3.0,2025-02-05 17:47:53,4171.0,3,FULFILLED,ARS,14850.0,3118.5,0.0,17968.5
1000007032,75,1,,2024-10-26 06:27:22,3318.0,3636,FULFILLED,ARS,21600.0,4536.0,900.0,27036.0
1000007033,1008,1,,2025-05-24 13:01:17,2441.0,1129,FULFILLED,ARS,10800.0,2268.0,1500.0,14568.0
1000007034,1066,1,,2024-02-20 09:31:14,2242.0,2787,FULFILLED,ARS,9720.0,2041.2,1200.0,12961.2
1000007035,474,2,2.0,2024-09-23 06:12:43,3287.0,2,FULFILLED,ARS,14250.0,2992.5,0.0,17242.5
1000007036,198,1,,2024-02-23 19:47:57,2508.0,2354,FULFILLED,ARS,30000.0,6300.0,900.0,37200.0
1000007037,561,1,,2025-03-31 07:23:21,3460.0,1432,FULFILLED,ARS,52110.0,10943.1,1200.0,64253.1
1000007038,1162,1,,2025-07-22 06:35:10,3614.0,2226,FULFILLED,ARS,60675.0,12741.75,900.0,74316.75
1000007039,1015,1,,2025-07-13 06:11:39,2669.0,3197,FULFILLED,ARS,60000.0,12600.0,900.0,73500.0
1000007040,823,2,3.0,2024-06-17 13:34:53,,3,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
1000007041,1321,2,2.0,2025-03-23 16:29:20,1051.0,2,PAID,ARS,40278.0,8458.38,0.0,48736.38
1000007042,1114,1,,2024-09-10 09:19:31,2208.0,1279,FULFILLED,ARS,30780.0,6463.8,1200.0,38443.8
1000007043,419,1,,2024-06-28 10:24:36,3775.0,3097,FULFILLED,ARS,21600.0,4536.0,1200.0,27336.0
1000007044,1377,2,1.0,2024-08-20 05:15:15,,1,CANCELLED,ARS,42750.0,8977.5,0.0,51727.5
1000007045,919,1,,2024-02-01 07:57:54,1758.0,3926,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
1000007046,399,1,,2024-07-05 18:47:00,3828.0,2004,FULFILLED,ARS,12000.0,2520.0,1200.0,15720.0
1000007047,412,1,,2025-04-29 12:14:15,2899.0,1753,REFUNDED,ARS,11970.0,2513.7,1200.0,15683.7
1000007048,326,1,,2024-09-21 02:05:40,3055.0,2236,PAID,ARS,12000.0,2520.0,1200.0,15720.0
1000007049,876,2,2.0,2025-03-08 23:33:03,2878.0,2,PAID,ARS,30000.0,6300.0,0.0,36300.0
1000007050,1233,2,2.0,2024-10-05 16:00:50,3565.0,2,REFUNDED,ARS,24300.0,5103.0,0.0,29403.0
1000007051,346,1,,2025-06-25 01:06:56,,3100,CANCELLED,ARS,45000.0,9450.0,1200.0,55650.0
1000007052,255,1,,2024-10-06 20:26:26,1732.0,3504,PAID,ARS,34200.0,7182.0,0.0,41382.0
1000007053,1074,1,,2024-01-01 23:38:12,2913.0,2622,FULFILLED,ARS,24696.0,5186.16,900.0,30782.16
1000007054,1259,1,,2024-01-26 05:17:35,1549.0,1728,FULFILLED,ARS,23760.0,4989.6,1500.0,30249.6
1000007055,95,2,4.0,2025-03-13 08:45:57,1678.0,4,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
1000007056,498,2,4.0,2025-08-29 21:00:36,4052.0,4,FULFILLED,ARS,14962.5,3142.12,0.0,18104.62
1000007057,214,1,,2024-10-04 16:46:21,2236.0,1282,FULFILLED,ARS,90705.0,19048.05,900.0,110653.05
1000007058,346,2,2.0,2024-01-07 23:20:33,3933.0,2,PAID,ARS,22020.0,4624.2,0.0,26644.2
1000007059,1205,1,,2025-05-07 18:04:52,2243.0,1202,CREATED,ARS,38115.0,8004.15,900.0,47019.15
1000007060,1398,1,,2025-08-13 19:18:30,3117.0,2436,FULFILLED,ARS,30870.0,6482.7,1200.0,38552.7
1000007061,437,1,,2025-05-24 20:16:49,,1018,FULFILLED,ARS,38808.0,8149.68,1500.0,48457.68
1000007062,1265,2,1.0,2025-09-09 16:17:08,3804.0,1,FULFILLED,ARS,23940.0,5027.4,0.0,28967.4
1000007063,12,2,1.0,2024-03-14 09:07:08,2985.0,1,PAID,ARS,28350.0,5953.5,0.0,34303.5
1000007064,500,1,,2025-06-29 05:42:32,2097.0,1616,PAID,ARS,34830.0,7314.3,900.0,43044.3
1000007065,946,1,,2024-11-27 02:32:11,3127.0,2969,FULFILLED,ARS,81420.0,17098.2,1500.0,100018.2
1000007066,1415,2,2.0,2024-10-09 04:31:12,3484.0,2,FULFILLED,ARS,27000.0,5670.0,0.0,32670.0
1000007067,468,1,,2024-05-19 21:24:56,1759.0,1412,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
1000007068,1236,1,,2025-03-06 22:20:38,3064.0,1014,FULFILLED,ARS,34200.0,7182.0,900.0,42282.0
1000007069,583,1,,2024-02-23 20:41:59,3562.0,1256,PAID,ARS,63600.0,13356.0,1500.0,78456.0
1000007070,113,1,,2024-07-24 22:09:50,1034.0,1215,PAID,ARS,90000.0,18900.0,1200.0,110100.0
1000007071,266,1,,2025-03-12 09:55:05,3689.0,1638,FULFILLED,ARS,27480.0,5770.8,900.0,34150.8
1000007072,1253,1,,2024-06-20 19:39:53,,2376,REFUNDED,ARS,24840.0,5216.4,0.0,30056.4
1000007073,477,2,1.0,2024-05-03 22:12:57,3595.0,1,FULFILLED,ARS,11970.0,2513.7,0.0,14483.7
1000007074,180,1,,2024-05-31 12:35:32,1759.0,2697,PAID,ARS,39150.0,8221.5,900.0,48271.5
1000007075,1012,1,,2024-09-20 19:24:39,,2695,FULFILLED,ARS,59250.0,12442.5,900.0,72592.5
1000007076,492,2,4.0,2024-07-25 10:49:41,2384.0,4,CREATED,ARS,22800.0,4788.0,0.0,27588.0
1000007077,488,2,3.0,2025-08-23 00:49:08,2757.0,3,FULFILLED,ARS,14175.0,2976.75,0.0,17151.75
1000007078,529,2,2.0,2024-02-08 23:11:19,1423.0,2,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
1000007079,956,1,,2024-06-13 12:15:14,,3278,FULFILLED,ARS,61020.0,12814.2,1200.0,75034.2
1000007080,1377,2,1.0,2024-03-12 01:58:09,4084.0,1,FULFILLED,ARS,13200.0,2772.0,0.0,15972.0
1000007081,905,1,,2024-06-09 10:35:18,3280.0,1161,FULFILLED,ARS,42750.0,8977.5,900.0,52627.5
1000007082,1468,2,2.0,2024-01-04 16:05:05,2502.0,2,FULFILLED,ARS,91950.0,19309.5,0.0,111259.5
1000007083,646,2,2.0,2025-08-05 17:15:51,4005.0,2,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
1000007084,634,1,,2025-05-28 01:37:06,3320.0,3280,FULFILLED,ARS,60300.0,12663.0,900.0,73863.0
1000007085,1075,1,,2024-11-26 15:05:36,1118.0,1761,FULFILLED,ARS,36000.0,7560.0,900.0,44460.0
1000007086,1026,1,,2024-09-24 13:10:05,3430.0,3638,PAID,ARS,15000.0,3150.0,0.0,18150.0
1000007087,1226,1,,2024-03-26 04:36:39,3730.0,1783,FULFILLED,ARS,32400.0,6804.0,1500.0,40704.0
1000007088,1224,1,,2024-12-07 09:35:08,2109.0,1987,FULFILLED,ARS,33000.0,6930.0,1200.0,41130.0
1000007089,407,2,2.0,2024-07-21 16:58:15,3891.0,2,FULFILLED,ARS,12000.0,2520.0,0.0,14520.0
1000007090,971,1,,2025-06-18 00:55:05,1744.0,3355,FULFILLED,ARS,12348.0,2593.08,1200.0,16141.08
1000007091,398,1,,2024-08-22 12:25:58,2712.0,4120,FULFILLED,ARS,14700.0,3087.0,1200.0,18987.0
1000007092,724,2,2.0,2024-08-22 17:02:15,2233.0,2,FULFILLED,ARS,25650.0,5386.5,0.0,31036.5
1000007093,1204,1,,2024-01-09 15:12:41,2688.0,1166,PAID,ARS,51870.0,10892.7,1200.0,63962.7
1000007094,49,1,,2025-02-11 11:02:46,2662.0,3102,CANCELLED,ARS,13500.0,2835.0,0.0,16335.0
1000007095,818,1,,2025-03-15 19:11:58,1024.0,3941,FULFILLED,ARS,45960.0,9651.6,900.0,56511.6
1000007096,1457,2,1.0,2024-08-27 20:17:10,,1,FULFILLED,ARS,25200.0,5292.0,0.0,30492.0
1000007097,206,1,,2025-04-17 21:24:13,1771.0,2664,FULFILLED,ARS,36000.0,7560.0,900.0,44460.0
1000007098,483,1,,2024-08-28 04:27:38,1497.0,2498,CREATED,ARS,47250.0,9922.5,1500.0,58672.5
1000007099,31,1,,2025-09-12 07:00:38,,1838,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
1000007100,110,1,,2025-03-12 17:09:32,2518.0,4192,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
1000007101,447,1,,2025-05-19 08:26:02,3990.0,3862,PAID,ARS,36000.0,7560.0,900.0,44460.0
1000007102,264,2,2.0,2024-12-02 08:17:15,,2,FULFILLED,ARS,38475.0,8079.75,0.0,46554.75
1000007103,1187,2,4.0,2024-01-30 14:25:03,1642.0,4,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
1000007104,134,1,,2024-06-17 19:12:34,1840.0,1741,PAID,ARS,35280.0,7408.8,1200.0,43888.8
1000007105,1412,1,,2025-09-29 21:38:35,1132.0,3671,FULFILLED,ARS,12540.0,2633.4,900.0,16073.4
1000007106,1209,1,,2025-08-28 22:52:02,2269.0,2211,FULFILLED,ARS,16170.0,3395.7,1200.0,20765.7
1000007107,621,2,4.0,2025-03-30 00:26:22,3088.0,4,FULFILLED,ARS,70080.0,14716.8,0.0,84796.8
1000007108,1348,1,,2025-06-05 13:59:15,1580.0,4185,FULFILLED,ARS,47100.0,9891.0,1200.0,58191.0
1000007109,383,2,3.0,2024-12-18 02:52:55,1080.0,3,CANCELLED,ARS,22680.0,4762.8,0.0,27442.8
1000007110,230,2,4.0,2024-02-04 03:16:22,3698.0,4,FULFILLED,ARS,61710.0,12959.1,0.0,74669.1
1000007111,1420,1,,2024-05-22 22:07:53,2219.0,1719,PAID,ARS,36000.0,7560.0,1200.0,44760.0
1000007112,1180,1,,2025-05-01 12:59:05,1143.0,2562,FULFILLED,ARS,21600.0,4536.0,1500.0,27636.0
1000007113,1338,1,,2025-03-25 17:17:44,2335.0,3997,FULFILLED,ARS,28500.0,5985.0,1200.0,35685.0
1000007114,168,2,2.0,2025-06-05 22:33:09,,2,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
1000007115,1465,2,4.0,2024-08-31 15:58:14,2375.0,4,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
1000007116,832,1,,2025-08-03 11:31:58,4025.0,1600,PAID,ARS,24000.0,5040.0,1500.0,30540.0
1000007117,569,1,,2025-01-30 21:24:20,,1661,FULFILLED,ARS,30780.0,6463.8,1200.0,38443.8
1000007118,845,2,4.0,2025-04-22 23:46:03,3818.0,4,PAID,ARS,32400.0,6804.0,0.0,39204.0
1000007119,961,1,,2024-12-15 18:27:00,3331.0,3376,FULFILLED,ARS,25650.0,5386.5,1200.0,32236.5
1000007120,1383,2,3.0,2025-02-27 12:20:56,2594.0,3,PAID,ARS,23760.0,4989.6,0.0,28749.6
1000007121,1211,2,1.0,2025-06-26 07:02:09,,1,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
1000007122,316,1,,2025-08-18 20:53:15,2908.0,2671,FULFILLED,ARS,75450.0,15844.5,0.0,91294.5
1000007123,1067,1,,2025-04-18 03:44:48,1608.0,1549,CANCELLED,ARS,44160.0,9273.6,900.0,54333.6
1000007124,916,2,3.0,2024-09-07 02:33:24,,3,FULFILLED,ARS,47250.0,9922.5,0.0,57172.5
1000007125,1125,2,3.0,2024-03-03 18:13:36,1604.0,3,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
1000007126,1120,2,4.0,2025-06-07 02:46:10,,4,FULFILLED,ARS,65160.0,13683.6,0.0,78843.6
1000007127,1130,1,,2024-03-11 23:43:43,3012.0,3303,FULFILLED,ARS,34200.0,7182.0,900.0,42282.0
1000007128,1426,1,,2025-09-24 19:07:20,2352.0,2318,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
1000007129,101,2,1.0,2024-09-05 11:27:07,2248.0,1,REFUNDED,ARS,45000.0,9450.0,0.0,54450.0
1000007130,1233,2,2.0,2024-03-11 06:51:10,3990.0,2,FULFILLED,ARS,19440.0,4082.4,0.0,23522.4
1000007131,441,1,,2024-04-22 02:44:23,2527.0,3142,FULFILLED,ARS,31500.0,6615.0,1200.0,39315.0
1000007132,1424,1,,2024-12-12 06:04:09,2346.0,2283,CANCELLED,ARS,32340.0,6791.4,900.0,40031.4
1000007133,357,2,1.0,2024-06-05 18:44:15,1572.0,1,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
1000007134,875,2,4.0,2025-01-12 02:31:42,3961.0,4,FULFILLED,ARS,41760.0,8769.6,0.0,50529.6
1000007135,405,1,,2025-08-01 22:21:03,2756.0,2752,REFUNDED,ARS,49455.0,10385.55,0.0,59840.55
1000007136,32,2,2.0,2025-03-28 12:11:23,2947.0,2,FULFILLED,ARS,16170.0,3395.7,0.0,19565.7
1000007137,229,1,,2025-02-04 04:58:22,,4092,FULFILLED,ARS,40500.0,8505.0,1200.0,50205.0
1000007138,140,1,,2025-04-12 09:01:44,3917.0,3484,PAID,ARS,11340.0,2381.4,900.0,14621.4
1000007139,1271,1,,2024-10-28 02:09:48,2035.0,1460,REFUNDED,ARS,21168.0,4445.28,900.0,26513.28
1000007140,297,2,1.0,2025-02-20 18:17:37,1719.0,1,FULFILLED,ARS,67500.0,14175.0,0.0,81675.0
1000007141,171,1,,2024-12-21 14:09:01,2343.0,2112,FULFILLED,ARS,28500.0,5985.0,1200.0,35685.0
1000007142,1022,1,,2024-10-25 16:11:11,1356.0,1958,REFUNDED,ARS,25650.0,5386.5,1200.0,32236.5
1000007143,425,2,1.0,2024-08-30 22:23:30,3412.0,1,FULFILLED,ARS,13500.0,2835.0,0.0,16335.0
1000007144,250,1,,2024-08-22 23:04:08,2840.0,2966,FULFILLED,ARS,48450.0,10174.5,1500.0,60124.5
1000007145,1472,2,1.0,2024-12-29 05:26:28,2403.0,1,FULFILLED,ARS,14700.0,3087.0,0.0,17787.0
1000007146,1294,2,1.0,2025-07-30 19:41:09,2431.0,1,PAID,ARS,76650.0,16096.5,0.0,92746.5
1000007147,364,2,4.0,2024-05-07 18:50:14,3314.0,4,FULFILLED,ARS,41175.0,8646.75,0.0,49821.75
1000007148,669,2,2.0,2025-07-23 17:00:39,3076.0,2,PAID,ARS,21600.0,4536.0,0.0,26136.0
1000007149,439,2,3.0,2025-07-09 11:14:35,1528.0,3,FULFILLED,ARS,42750.0,8977.5,0.0,51727.5
1000007150,887,2,1.0,2024-12-17 21:49:59,4100.0,1,FULFILLED,ARS,28500.0,5985.0,0.0,34485.0
1000007151,1377,2,2.0,2025-07-21 04:55:47,2983.0,2,PAID,ARS,125055.0,26261.55,0.0,151316.55
1000007152,390,1,,2025-09-05 10:43:38,2029.0,1037,FULFILLED,ARS,32400.0,6804.0,1500.0,40704.0
1000007153,1374,2,4.0,2025-07-30 18:17:43,1288.0,4,FULFILLED,ARS,36000.0,7560.0,0.0,43560.0
1000007154,751,1,,2025-09-06 13:08:20,1560.0,2526,FULFILLED,ARS,44887.5,9426.38,1200.0,55513.88
1000007155,906,1,,2024-09-14 10:26:36,3152.0,3835,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
1000007156,1041,2,4.0,2025-09-27 12:30:50,4138.0,4,FULFILLED,ARS,78300.0,16443.0,0.0,94743.0
1000007157,94,2,4.0,2024-09-28 13:37:34,,4,FULFILLED,ARS,79200.0,16632.0,0.0,95832.0
1000007158,1224,2,2.0,2025-08-23 08:10:45,3811.0,2,FULFILLED,ARS,45000.0,9450.0,0.0,54450.0
1000007159,1026,1,,2024-09-29 03:15:05,1393.0,3175,PAID,ARS,42750.0,8977.5,900.0,52627.5
1000007160,223,2,4.0,2024-10-23 20:42:09,,4,FULFILLED,ARS,16170.0,3395.7,0.0,19565.7
1000007161,1030,1,,2024-06-22 20:47:49,,2427,FULFILLED,ARS,11400.0,2394.0,1200.0,14994.0
1000007162,1458,2,2.0,2025-05-20 16:37:39,2023.0,2,PAID,ARS,10800.0,2268.0,0.0,13068.0
1000007163,1180,2,2.0,2024-01-18 03:44:09,1881.0,2,FULFILLED,ARS,45927.0,9644.67,0.0,55571.67
1000007164,1498,1,,2024-10-24 03:48:44,3315.0,1798,FULFILLED,ARS,24300.0,5103.0,900.0,30303.0
1000007165,771,1,,2024-09-25 11:02:12,,3385,REFUNDED,ARS,15675.0,3291.75,900.0,19866.75
1000007166,414,1,,2024-06-14 18:25:47,3433.0,1205,FULFILLED,ARS,27000.0,5670.0,900.0,33570.0
1000007167,705,2,2.0,2025-02-10 21:20:29,2905.0,2,FULFILLED,ARS,64140.0,13469.4,0.0,77609.4
1000007168,1282,1,,2025-01-09 22:20:05,1925.0,3892,FULFILLED,ARS,37800.0,7938.0,0.0,45738.0
1000007169,713,1,,2025-09-11 23:19:04,3758.0,3483,PAID,ARS,11400.0,2394.0,1200.0,14994.0
1000007170,737,1,,2025-04-02 23:12:00,3171.0,3467,FULFILLED,ARS,51000.0,10710.0,900.0,62610.0
1000007171,1337,2,3.0,2025-01-26 14:26:04,2755.0,3,FULFILLED,ARS,22800.0,4788.0,0.0,27588.0
1000007172,1060,1,,2025-07-12 02:24:01,1247.0,3856,FULFILLED,ARS,47250.0,9922.5,900.0,58072.5
1000007173,1100,2,1.0,2025-01-14 15:54:27,2021.0,1,FULFILLED,ARS,29160.0,6123.6,0.0,35283.6
1000007174,719,1,,2025-01-01 18:16:36,2541.0,3119,FULFILLED,ARS,35910.0,7541.1,1200.0,44651.1
1000007175,1450,1,,2025-01-03 13:56:00,2376.0,2833,FULFILLED,ARS,60000.0,12600.0,900.0,73500.0
1000007176,176,1,,2024-09-04 03:10:30,3731.0,3811,FULFILLED,ARS,23520.0,4939.2,0.0,28459.2
1000007177,756,1,,2025-04-08 22:59:48,2487.0,1719,PAID,ARS,9720.0,2041.2,1200.0,12961.2
1000007178,1246,2,1.0,2024-10-13 10:27:27,1553.0,1,FULFILLED,ARS,41362.5,8686.12,0.0,50048.62
1000007179,383,1,,2025-02-27 01:04:05,3431.0,1750,REFUNDED,ARS,115650.0,24286.5,900.0,140836.5
1000007180,1463,2,2.0,2025-02-02 17:49:48,3232.0,2,REFUNDED,ARS,40500.0,8505.0,0.0,49005.0
1000007181,1177,1,,2024-02-29 07:03:19,3442.0,3998,FULFILLED,ARS,46740.0,9815.4,900.0,57455.4
1000007182,321,2,1.0,2025-05-16 10:49:55,1804.0,1,FULFILLED,ARS,10260.0,2154.6,0.0,12414.6
1000007183,130,2,1.0,2024-07-18 13:07:04,3316.0,1,FULFILLED,ARS,64680.0,13582.8,0.0,78262.8
1000007184,1083,2,3.0,2024-02-22 20:24:07,1687.0,3,FULFILLED,ARS,10800.0,2268.0,0.0,13068.0
1000007185,1161,1,,2025-01-22 15:34:37,1253.0,4164,FULFILLED,ARS,23160.0,4863.6,1200.0,29223.6
1000007186,785,2,2.0,2024-04-03 07:57:13,1946.0,2,CANCELLED,ARS,41760.0,8769.6,0.0,50529.6
1000007187,487,1,,2024-01-01 17:01:27,3557.0,2685,PAID,ARS,24000.0,5040.0,1200.0,30240.0
1000007188,306,1,,2024-12-24 15:37:17,2817.0,3683,FULFILLED,ARS,30000.0,6300.0,1500.0,37800.0
1000007189,1062,2,4.0,2024-07-05 12:03:29,,4,FULFILLED,ARS,24000.0,5040.0,0.0,29040.0
1000007190,1356,2,1.0,2024-05-23 19:25:29,,1,PAID,ARS,32400.0,6804.0,0.0,39204.0
1000007191,709,1,,2024-11-22 22:50:29,,1614,PAID,ARS,49500.0,10395.0,900.0,60795.0
1000007192,524,1,,2025-04-23 21:33:43,2778.0,3739,FULFILLED,ARS,39600.0,8316.0,1500.0,49416.0
1000007193,1063,2,1.0,2024-11-19 09:38:36,2509.0,1,FULFILLED,ARS,52200.0,10962.0,0.0,63162.0
1000007194,1149,1,,2024-02-03 09:51:16,1442.0,3120,FULFILLED,ARS,10584.0,2222.64,900.0,13706.64
1000007195,552,2,4.0,2024-06-27 06:34:29,1099.0,4,FULFILLED,ARS,21600.0,4536.0,0.0,26136.0
1000007196,1011,2,3.0,2024-09-03 21:02:38,,3,FULFILLED,ARS,15000.0,3150.0,0.0,18150.0
1000007197,896,1,,2025-06-12 14:37:52,3058.0,3068,FULFILLED,ARS,67800.0,14238.0,1200.0,83238.0
1000007198,762,1,,2024-10-12 05:57:57,4069.0,3403,FULFILLED,ARS,58248.0,12232.08,900.0,71380.08
1000007199,812,2,3.0,2025-01-11 00:38:44,3067.0,3,FULFILLED,ARS,60435.0,12691.35,0.0,73126.35
1000007200,785,1,,2024-04-17 15:20:07,1288.0,4047,FULFILLED,ARS,47250.0,9922.5,900.0,58072.5
1000007201,1088,2,4.0,2025-01-23 04:36:08,1602.0,4,PAID,ARS,13500.0,2835.0,0.0,16335.0
1000007202,137,2,2.0,2025-01-25 21:15:29,3788.0,2,FULFILLED,ARS,32340.0,6791.4,0.0,39131.4
1000007203,1341,1,,2024-10-29 08:02:03,2521.0,2779,FULFILLED,ARS,32400.0,6804.0,900.0,40104.0
1000007204,790,1,,2024-11-15 00:40:32,3134.0,3280,FULFILLED,ARS,52050.0,10930.5,900.0,63880.5
1000007205,194,1,,2025-03-11 11:00:31,2132.0,3983,FULFILLED,ARS,10260.0,2154.6,1200.0,13614.6
1000007206,1373,1,,2025-03-13 15:08:22,4029.0,3079,FULFILLED,ARS,12600.0,2646.0,1200.0,16446.0
1000007207,754,2,4.0,2025-08-19 01:30:25,,4,FULFILLED,ARS,11400.0,2394.0,0.0,13794.0
1000007208,841,1,,2025-06-06 15:33:24,1578.0,2224,FULFILLED,ARS,21168.0,4445.28,900.0,26513.28
1000007209,1292,1,,2025-01-23 07:28:11,4130.0,3647,CANCELLED,ARS,26010.0,5462.1,1200.0,32672.1
