order_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
5000009111,1000006791,1,3,13200.0,1980.0,37620.0
5000009112,1000006792,1,3,10800.0,0.0,32400.0
5000009113,1000006793,2,3,13500.0,810.0,39690.0
5000009114,1000006794,2,1,15750.0,0.0,15750.0
5000009115,1000006795,2,3,15000.0,2250.0,42750.0
5000009116,1000006796,2,3,15750.0,2362.5,44887.5
5000009117,1000006797,2,3,15000.0,0.0,45000.0
5000009118,1000006798,1,1,12000.0,600.0,11400.0
5000009119,1000006799,1,1,12000.0,600.0,11400.0
5000009120,1000006800,1,3,13200.0,3960.0,35640.0
5000009121,1000006801,1,2,13200.0,2640.0,23760.0
5000009122,1000006802,2,3,15000.0,900.0,44100.0
5000009123,1000006803,2,2,15750.0,0.0,31500.0
5000009124,1000006803,1,1,12000.0,0.0,12000.0
5000009125,1000006803,1,2,12000.0,0.0,24000.0
5000009126,1000006804,1,2,10800.0,1080.0,20520.0
5000009127,1000006805,2,3,15000.0,2250.0,42750.0
5000009128,1000006805,1,3,12600.0,3780.0,34020.0
5000009129,1000006806,1,1,12600.0,252.0,12348.0
5000009130,1000006807,2,3,15000.0,4500.0,40500.0
5000009131,1000006807,2,3,15000.0,4500.0,40500.0
5000009132,1000006808,2,2,15000.0,3000.0,27000.0
5000009133,1000006808,2,3,15000.0,2250.0,42750.0
5000009134,1000006808,1,3,12600.0,1890.0,35910.0
5000009135,1000006809,2,3,15000.0,2250.0,42750.0
5000009136,1000006810,1,1,12000.0,600.0,11400.0
5000009137,1000006811,1,2,12000.0,480.0,23520.0
5000009138,1000006812,2,2,15000.0,0.0,30000.0
5000009139,1000006813,1,3,12000.0,1800.0,34200.0
5000009140,1000006814,1,1,13200.0,1320.0,11880.0
5000009141,1000006815,2,1,15000.0,1500.0,13500.0
5000009142,1000006815,1,2,12600.0,1260.0,23940.0
5000009143,1000006816,1,3,12600.0,1890.0,35910.0
5000009144,1000006817,1,3,12000.0,1800.0,34200.0
5000009145,1000006818,2,2,16500.0,0.0,33000.0
5000009146,1000006819,2,3,13500.0,4050.0,36450.0
5000009147,1000006820,1,2,12000.0,0.0,24000.0
5000009148,1000006820,2,3,15000.0,900.0,44100.0
5000009149,1000006821,2,1,15750.0,1575.0,14175.0
5000009150,1000006822,1,2,12000.0,2400.0,21600.0
5000009151,1000006822,2,2,16500.0,660.0,32340.0
5000009152,1000006822,1,3,12000.0,720.0,35280.0
5000009153,1000006823,2,3,13500.0,0.0,40500.0
5000009154,1000006824,2,3,15000.0,900.0,44100.0
5000009155,1000006825,2,3,15000.0,4500.0,40500.0
5000009156,1000006826,2,3,15000.0,900.0,44100.0
5000009157,1000006826,1,1,12000.0,240.0,11760.0
5000009158,1000006827,2,3,13500.0,810.0,39690.0
5000009159,1000006827,1,2,10800.0,2160.0,19440.0
5000009160,1000006828,1,1,12000.0,240.0,11760.0
5000009161,1000006829,2,3,15000.0,2250.0,42750.0
5000009162,1000006830,1,1,12000.0,0.0,12000.0
5000009163,1000006831,2,2,15000.0,1500.0,28500.0
5000009164,1000006832,1,3,12000.0,3600.0,32400.0
5000009165,1000006833,2,3,13500.0,4050.0,36450.0
5000009166,1000006833,1,3,12000.0,1800.0,34200.0
5000009167,1000006834,1,2,12000.0,480.0,23520.0
5000009168,1000006835,1,3,12000.0,720.0,35280.0
5000009169,1000006836,1,2,12000.0,2400.0,21600.0
5000009170,1000006837,1,1,12000.0,0.0,12000.0
5000009171,1000006838,2,2,15000.0,600.0,29400.0
5000009172,1000006839,2,1,15750.0,1575.0,14175.0
5000009173,1000006839,1,3,12000.0,1800.0,34200.0
5000009174,1000006840,2,2,13500.0,1350.0,25650.0
5000009175,1000006841,1,3,10800.0,0.0,32400.0
5000009176,1000006842,2,2,15000.0,600.0,29400.0
5000009177,1000006843,2,1,16500.0,330.0,16170.0
5000009178,1000006844,2,1,15000.0,0.0,15000.0
5000009179,1000006845,1,3,12000.0,3600.0,32400.0
5000009180,1000006845,1,2,12000.0,1200.0,22800.0
5000009181,1000006845,1,1,12000.0,600.0,11400.0
5000009182,1000006846,1,2,12000.0,480.0,23520.0
5000009183,1000006846,2,1,15000.0,1500.0,13500.0
5000009184,1000006847,2,3,13500.0,4050.0,36450.0
5000009185,1000006848,2,3,13500.0,0.0,40500.0
5000009186,1000006849,2,1,13500.0,270.0,13230.0
5000009187,1000006849,1,2,10800.0,432.0,21168.0
5000009188,1000006850,1,1,12000.0,0.0,12000.0
5000009189,1000006850,1,2,12000.0,0.0,24000.0
5000009190,1000006851,2,1,13500.0,1350.0,12150.0
5000009191,1000006852,2,1,16500.0,0.0,16500.0
5000009192,1000006852,1,3,10800.0,648.0,31752.0
5000009193,1000006853,1,1,10800.0,1080.0,9720.0
5000009194,1000006853,2,3,15000.0,2250.0,42750.0
5000009195,1000006854,2,3,15000.0,4500.0,40500.0
5000009196,1000006855,2,3,13500.0,2025.0,38475.0
5000009197,1000006856,1,1,10800.0,216.0,10584.0
5000009198,1000006857,2,1,15000.0,1500.0,13500.0
5000009199,1000006857,1,3,12000.0,0.0,36000.0
5000009200,1000006858,2,1,15000.0,750.0,14250.0
5000009201,1000006858,1,1,12000.0,240.0,11760.0
5000009202,1000006859,1,1,10800.0,540.0,10260.0
5000009203,1000006860,2,1,15000.0,300.0,14700.0
5000009204,1000006861,2,1,13500.0,1350.0,12150.0
5000009205,1000006862,1,2,12000.0,2400.0,21600.0
5000009206,1000006863,1,1,12000.0,1200.0,10800.0
5000009207,1000006864,1,1,12000.0,240.0,11760.0
5000009208,1000006865,1,2,12000.0,2400.0,21600.0
5000009209,1000006866,2,2,15750.0,3150.0,28350.0
5000009210,1000006867,2,2,15000.0,0.0,30000.0
5000009211,1000006868,2,2,16500.0,660.0,32340.0
5000009212,1000006868,2,2,15000.0,600.0,29400.0
5000009213,1000006869,1,2,12000.0,2400.0,21600.0
5000009214,1000006870,2,1,13500.0,675.0,12825.0
5000009215,1000006871,1,2,12000.0,2400.0,21600.0
5000009216,1000006872,1,3,12000.0,0.0,36000.0
5000009217,1000006873,1,1,12000.0,240.0,11760.0
5000009218,1000006874,1,1,12000.0,600.0,11400.0
5000009219,1000006874,1,1,12000.0,0.0,12000.0
5000009220,1000006874,1,1,12000.0,1200.0,10800.0
5000009221,1000006875,2,1,15750.0,787.5,14962.5
5000009222,1000006876,1,2,12000.0,480.0,23520.0
5000009223,1000006877,1,1,13200.0,264.0,12936.0
5000009224,1000006878,1,2,12600.0,0.0,25200.0
5000009225,1000006879,1,3,13200.0,0.0,39600.0
5000009226,1000006880,1,2,12000.0,2400.0,21600.0
5000009227,1000006881,2,1,16500.0,0.0,16500.0
5000009228,1000006882,1,1,13200.0,0.0,13200.0
5000009229,1000006883,1,2,12000.0,0.0,24000.0
5000009230,1000006884,1,3,10800.0,1620.0,30780.0
5000009231,1000006884,2,3,16500.0,2475.0,47025.0
5000009232,1000006885,1,1,13200.0,1320.0,11880.0
5000009233,1000006886,1,2,12000.0,0.0,24000.0
5000009234,1000006887,2,1,15000.0,0.0,15000.0
5000009235,1000006887,2,1,15000.0,1500.0,13500.0
5000009236,1000006888,2,1,15000.0,0.0,15000.0
5000009237,1000006889,2,2,15000.0,600.0,29400.0
5000009238,1000006890,1,3,12600.0,756.0,37044.0
5000009239,1000006890,2,1,15000.0,300.0,14700.0
5000009240,1000006891,1,2,12600.0,2520.0,22680.0
5000009241,1000006892,2,2,13500.0,1350.0,25650.0
5000009242,1000006893,1,2,12600.0,2520.0,22680.0
5000009243,1000006893,2,1,15750.0,0.0,15750.0
5000009244,1000006894,2,2,13500.0,1350.0,25650.0
5000009245,1000006894,2,2,15000.0,1500.0,28500.0
5000009246,1000006895,2,2,15000.0,0.0,30000.0
5000009247,1000006896,1,2,12000.0,480.0,23520.0
5000009248,1000006897,2,3,15000.0,0.0,45000.0
5000009249,1000006898,1,2,12000.0,480.0,23520.0
5000009250,1000006899,1,2,12000.0,0.0,24000.0
5000009251,1000006900,1,3,13200.0,792.0,38808.0
5000009252,1000006900,1,1,12000.0,0.0,12000.0
5000009253,1000006900,1,2,12000.0,0.0,24000.0
5000009254,1000006901,1,3,12000.0,3600.0,32400.0
5000009255,1000006902,1,2,12600.0,2520.0,22680.0
5000009256,1000006903,2,2,13500.0,1350.0,25650.0
5000009257,1000006904,1,3,12600.0,1890.0,35910.0
5000009258,1000006904,1,3,13200.0,792.0,38808.0
5000009259,1000006905,2,3,15000.0,900.0,44100.0
5000009260,1000006905,2,2,15000.0,1500.0,28500.0
5000009261,1000006906,2,1,15750.0,1575.0,14175.0
5000009262,1000006906,1,3,12000.0,1800.0,34200.0
5000009263,1000006907,2,3,16500.0,4950.0,44550.0
5000009264,1000006908,1,2,12000.0,480.0,23520.0
5000009265,1000006909,1,2,12000.0,2400.0,21600.0
5000009266,1000006910,2,2,15000.0,600.0,29400.0
5000009267,1000006911,2,1,15750.0,787.5,14962.5
5000009268,1000006911,1,1,10800.0,1080.0,9720.0
5000009269,1000006912,1,1,12000.0,600.0,11400.0
5000009270,1000006913,1,3,10800.0,648.0,31752.0
5000009271,1000006913,2,2,15000.0,1500.0,28500.0
5000009272,1000006914,2,3,15000.0,2250.0,42750.0
5000009273,1000006915,1,1,12000.0,1200.0,10800.0
5000009274,1000006916,1,2,12000.0,480.0,23520.0
5000009275,1000006916,1,3,12000.0,1800.0,34200.0
5000009276,1000006917,1,1,10800.0,0.0,10800.0
5000009277,1000006918,2,1,15000.0,300.0,14700.0
5000009278,1000006919,1,3,12000.0,0.0,36000.0
5000009279,1000006920,2,1,16500.0,0.0,16500.0
5000009280,1000006920,2,1,15000.0,750.0,14250.0
5000009281,1000006921,1,2,12600.0,504.0,24696.0
5000009282,1000006922,2,1,15000.0,750.0,14250.0
5000009283,1000006923,2,3,15000.0,0.0,45000.0
5000009284,1000006923,2,1,15000.0,300.0,14700.0
5000009285,1000006924,2,3,15000.0,2250.0,42750.0
5000009286,1000006925,1,1,10800.0,540.0,10260.0
5000009287,1000006925,1,1,12000.0,0.0,12000.0
5000009288,1000006926,1,3,10800.0,648.0,31752.0
5000009289,1000006927,1,2,10800.0,0.0,21600.0
5000009290,1000006927,1,2,12000.0,0.0,24000.0
5000009291,1000006928,1,2,12000.0,0.0,24000.0
5000009292,1000006929,1,2,12000.0,1200.0,22800.0
5000009293,1000006930,2,2,13500.0,1350.0,25650.0
5000009294,1000006930,1,2,13200.0,2640.0,23760.0
5000009295,1000006931,2,1,15000.0,300.0,14700.0
5000009296,1000006931,1,3,12000.0,3600.0,32400.0
5000009297,1000006932,2,1,13500.0,675.0,12825.0
5000009298,1000006932,1,3,12000.0,0.0,36000.0
5000009299,1000006932,1,3,13200.0,0.0,39600.0
5000009300,1000006933,1,1,12000.0,600.0,11400.0
5000009301,1000006933,1,3,12000.0,3600.0,32400.0
5000009302,1000006934,1,1,12000.0,600.0,11400.0
5000009303,1000006935,2,3,15000.0,0.0,45000.0
5000009304,1000006935,1,3,12000.0,0.0,36000.0
5000009305,1000006936,1,2,12600.0,0.0,25200.0
5000009306,1000006937,2,2,15000.0,600.0,29400.0
5000009307,1000006938,2,2,15000.0,600.0,29400.0
5000009308,1000006939,2,2,15000.0,1500.0,28500.0
5000009309,1000006940,2,1,15750.0,315.0,15435.0
5000009310,1000006941,1,3,12000.0,0.0,36000.0
5000009311,1000006942,1,2,12000.0,2400.0,21600.0
5000009312,1000006943,1,2,12600.0,0.0,25200.0
5000009313,1000006944,2,3,13500.0,4050.0,36450.0
5000009314,1000006945,1,2,12000.0,2400.0,21600.0
5000009315,1000006946,2,3,16500.0,2475.0,47025.0
5000009316,1000006946,2,2,15000.0,0.0,30000.0
5000009317,1000006947,1,2,12000.0,1200.0,22800.0
5000009318,1000006947,1,3,10800.0,1620.0,30780.0
5000009319,1000006948,2,2,16500.0,1650.0,31350.0
5000009320,1000006948,2,3,15000.0,0.0,45000.0
5000009321,1000006949,1,3,12000.0,0.0,36000.0
5000009322,1000006950,1,3,13200.0,0.0,39600.0
5000009323,1000006950,1,1,12000.0,0.0,12000.0
5000009324,1000006951,1,2,12000.0,480.0,23520.0
5000009325,1000006951,2,3,15750.0,2362.5,44887.5
5000009326,1000006952,1,2,12000.0,1200.0,22800.0
5000009327,1000006952,2,2,13500.0,2700.0,24300.0
5000009328,1000006953,2,3,15000.0,0.0,45000.0
5000009329,1000006954,1,1,10800.0,1080.0,9720.0
5000009330,1000006954,2,1,15000.0,0.0,15000.0
5000009331,1000006955,1,2,12000.0,1200.0,22800.0
5000009332,1000006956,1,3,12000.0,3600.0,32400.0
5000009333,1000006957,2,1,13500.0,0.0,13500.0
5000009334,1000006957,1,2,12000.0,1200.0,22800.0
5000009335,1000006958,2,2,15000.0,1500.0,28500.0
5000009336,1000006959,2,3,15000.0,900.0,44100.0
5000009337,1000006960,1,2,12000.0,2400.0,21600.0
5000009338,1000006961,2,3,15750.0,945.0,46305.0
5000009339,1000006961,2,1,15000.0,750.0,14250.0
5000009340,1000006961,2,1,15000.0,1500.0,13500.0
5000009341,1000006962,1,1,12000.0,0.0,12000.0
5000009342,1000006963,2,3,15000.0,4500.0,40500.0
5000009343,1000006963,1,1,12600.0,0.0,12600.0
5000009344,1000006964,2,3,16500.0,990.0,48510.0
5000009345,1000006965,1,3,10800.0,648.0,31752.0
5000009346,1000006966,2,3,15000.0,900.0,44100.0
5000009347,1000006966,1,3,13200.0,3960.0,35640.0
5000009348,1000006966,1,1,12000.0,600.0,11400.0
5000009349,1000006967,1,2,12000.0,480.0,23520.0
5000009350,1000006967,2,1,15000.0,1500.0,13500.0
5000009351,1000006967,2,1,15000.0,0.0,15000.0
5000009352,1000006968,2,3,15750.0,0.0,47250.0
5000009353,1000006969,2,1,15750.0,0.0,15750.0
5000009354,1000006970,2,2,15000.0,600.0,29400.0
5000009355,1000006971,1,2,12000.0,2400.0,21600.0
5000009356,1000006972,1,3,12000.0,3600.0,32400.0
5000009357,1000006972,2,1,16500.0,330.0,16170.0
5000009358,1000006973,1,1,12600.0,0.0,12600.0
5000009359,1000006973,1,3,12000.0,3600.0,32400.0
5000009360,1000006974,1,2,12600.0,504.0,24696.0
5000009361,1000006975,2,1,16500.0,1650.0,14850.0
5000009362,1000006976,1,3,12600.0,0.0,37800.0
5000009363,1000006977,1,3,10800.0,648.0,31752.0
5000009364,1000006978,1,1,12000.0,240.0,11760.0
5000009365,1000006979,2,3,15000.0,0.0,45000.0
5000009366,1000006980,1,1,12000.0,0.0,12000.0
5000009367,1000006981,2,2,15000.0,0.0,30000.0
5000009368,1000006982,2,3,15000.0,4500.0,40500.0
5000009369,1000006983,1,3,12000.0,0.0,36000.0
5000009370,1000006983,2,1,16500.0,330.0,16170.0
5000009371,1000006984,2,3,13500.0,0.0,40500.0
5000009372,1000006985,1,2,12000.0,0.0,24000.0
5000009373,1000006986,2,1,15000.0,1500.0,13500.0
5000009374,1000006986,1,2,12000.0,1200.0,22800.0
5000009375,1000006987,2,3,15000.0,4500.0,40500.0
5000009376,1000006988,1,3,12000.0,0.0,36000.0
5000009377,1000006989,1,3,12000.0,0.0,36000.0
5000009378,1000006990,1,1,12000.0,0.0,12000.0
5000009379,1000006991,2,2,13500.0,2700.0,24300.0
5000009380,1000006992,2,3,15000.0,2250.0,42750.0
5000009381,1000006992,1,3,12600.0,3780.0,34020.0
5000009382,1000006992,2,2,13500.0,2700.0,24300.0
5000009383,1000006993,1,1,12600.0,1260.0,11340.0
5000009384,1000006993,1,1,12000.0,240.0,11760.0
5000009385,1000006994,2,3,15000.0,4500.0,40500.0
5000009386,1000006995,1,3,13200.0,3960.0,35640.0
5000009387,1000006995,1,1,12000.0,600.0,11400.0
5000009388,1000006996,1,1,13200.0,0.0,13200.0
5000009389,1000006997,1,2,12000.0,2400.0,21600.0
5000009390,1000006997,2,1,15000.0,300.0,14700.0
5000009391,1000006998,2,3,15000.0,0.0,45000.0
5000009392,1000006999,2,1,13500.0,675.0,12825.0
5000009393,1000007000,2,1,15000.0,750.0,14250.0
5000009394,1000007001,2,3,15000.0,900.0,44100.0
5000009395,1000007002,2,3,15750.0,945.0,46305.0
5000009396,1000007003,1,3,12000.0,720.0,35280.0
5000009397,1000007004,2,3,15750.0,0.0,47250.0
5000009398,1000007004,1,1,12000.0,1200.0,10800.0
5000009399,1000007004,1,1,13200.0,264.0,12936.0
5000009400,1000007005,1,2,13200.0,0.0,26400.0
5000009401,1000007005,1,2,12000.0,0.0,24000.0
5000009402,1000007006,2,1,16500.0,1650.0,14850.0
5000009403,1000007006,2,2,13500.0,0.0,27000.0
5000009404,1000007006,2,2,15000.0,3000.0,27000.0
5000009405,1000007007,1,2,13200.0,2640.0,23760.0
5000009406,1000007008,1,1,12000.0,240.0,11760.0
5000009407,1000007009,2,3,15000.0,4500.0,40500.0
5000009408,1000007010,1,1,13200.0,264.0,12936.0
5000009409,1000007010,2,3,15750.0,2362.5,44887.5
5000009410,1000007011,1,1,12000.0,1200.0,10800.0
5000009411,1000007012,1,3,10800.0,3240.0,29160.0
5000009412,1000007012,1,3,12000.0,1800.0,34200.0
5000009413,1000007013,2,1,15000.0,0.0,15000.0
5000009414,1000007014,1,1,13200.0,1320.0,11880.0
5000009415,1000007014,1,1,10800.0,540.0,10260.0
5000009416,1000007015,1,1,13200.0,0.0,13200.0
5000009417,1000007016,2,3,15000.0,900.0,44100.0
5000009418,1000007017,2,2,15750.0,3150.0,28350.0
5000009419,1000007017,1,3,12000.0,720.0,35280.0
5000009420,1000007018,1,2,12000.0,480.0,23520.0
5000009421,1000007018,1,2,12000.0,1200.0,22800.0
5000009422,1000007019,2,1,15000.0,0.0,15000.0
5000009423,1000007019,1,3,12600.0,756.0,37044.0
5000009424,1000007019,1,1,12000.0,0.0,12000.0
5000009425,1000007020,2,1,15000.0,750.0,14250.0
5000009426,1000007021,2,2,15000.0,3000.0,27000.0
5000009427,1000007022,1,3,12600.0,1890.0,35910.0
5000009428,1000007022,2,2,15000.0,3000.0,27000.0
5000009429,1000007023,1,1,12000.0,240.0,11760.0
5000009430,1000007023,2,3,13500.0,4050.0,36450.0
5000009431,1000007024,1,1,10800.0,216.0,10584.0
5000009432,1000007025,1,2,12000.0,2400.0,21600.0
5000009433,1000007026,2,2,13500.0,1350.0,25650.0
5000009434,1000007026,1,1,12000.0,1200.0,10800.0
5000009435,1000007027,1,3,12000.0,720.0,35280.0
5000009436,1000007028,1,3,13200.0,1980.0,37620.0
5000009437,1000007028,1,2,12000.0,1200.0,22800.0
5000009438,1000007028,2,2,13500.0,1350.0,25650.0
5000009439,1000007029,2,2,15000.0,3000.0,27000.0
5000009440,1000007030,2,3,13500.0,4050.0,36450.0
5000009441,1000007030,2,2,13500.0,2700.0,24300.0
5000009442,1000007031,2,1,16500.0,1650.0,14850.0
5000009443,1000007032,1,2,12000.0,2400.0,21600.0
5000009444,1000007033,1,1,12000.0,1200.0,10800.0
5000009445,1000007034,1,1,10800.0,1080.0,9720.0
5000009446,1000007035,2,1,15000.0,750.0,14250.0
5000009447,1000007036,2,2,15000.0,0.0,30000.0
5000009448,1000007037,2,2,15750.0,3150.0,28350.0
5000009449,1000007037,1,2,13200.0,2640.0,23760.0
5000009450,1000007038,2,3,15000.0,0.0,45000.0
5000009451,1000007038,2,1,16500.0,825.0,15675.0
5000009452,1000007039,1,2,12000.0,0.0,24000.0
5000009453,1000007039,1,3,12000.0,0.0,36000.0
5000009454,1000007040,2,2,15000.0,1500.0,28500.0
5000009455,1000007041,1,1,12600.0,252.0,12348.0
5000009456,1000007041,1,1,12000.0,240.0,11760.0
5000009457,1000007041,2,1,16500.0,330.0,16170.0
5000009458,1000007042,1,3,10800.0,1620.0,30780.0
5000009459,1000007043,1,2,12000.0,2400.0,21600.0
5000009460,1000007044,2,3,15000.0,2250.0,42750.0
5000009461,1000007045,2,3,15000.0,0.0,45000.0
5000009462,1000007046,1,1,12000.0,0.0,12000.0
5000009463,1000007047,1,1,12600.0,630.0,11970.0
5000009464,1000007048,1,1,12000.0,0.0,12000.0
5000009465,1000007049,2,2,15000.0,0.0,30000.0
5000009466,1000007050,2,2,13500.0,2700.0,24300.0
5000009467,1000007051,2,3,15000.0,0.0,45000.0
5000009468,1000007052,1,3,12000.0,1800.0,34200.0
5000009469,1000007053,1,2,12600.0,504.0,24696.0
5000009470,1000007054,1,1,12000.0,240.0,11760.0
5000009471,1000007054,1,1,12000.0,0.0,12000.0
5000009472,1000007055,2,2,15000.0,3000.0,27000.0
5000009473,1000007056,2,1,15750.0,787.5,14962.5
5000009474,1000007057,2,2,16500.0,0.0,33000.0
5000009475,1000007057,2,3,15750.0,945.0,46305.0
5000009476,1000007057,1,1,12000.0,600.0,11400.0
5000009477,1000007058,1,1,10800.0,540.0,10260.0
5000009478,1000007058,1,1,12000.0,240.0,11760.0
5000009479,1000007059,1,2,12600.0,1260.0,23940.0
5000009480,1000007059,2,1,15750.0,1575.0,14175.0
5000009481,1000007060,2,2,15750.0,630.0,30870.0
5000009482,1000007061,1,3,13200.0,792.0,38808.0
5000009483,1000007062,1,2,12600.0,1260.0,23940.0
5000009484,1000007063,2,2,15750.0,3150.0,28350.0
5000009485,1000007064,1,2,12000.0,2400.0,21600.0
5000009486,1000007064,2,1,13500.0,270.0,13230.0
5000009487,1000007065,1,1,12000.0,240.0,11760.0
5000009488,1000007065,1,3,10800.0,3240.0,29160.0
5000009489,1000007065,2,3,15000.0,4500.0,40500.0
5000009490,1000007066,2,2,13500.0,0.0,27000.0
5000009491,1000007067,2,3,15000.0,2250.0,42750.0
5000009492,1000007068,1,3,12000.0,1800.0,34200.0
5000009493,1000007069,2,2,15000.0,600.0,29400.0
5000009494,1000007069,1,3,12000.0,1800.0,34200.0
5000009495,1000007070,2,3,15000.0,2250.0,42750.0
5000009496,1000007070,2,3,15750.0,0.0,47250.0
5000009497,1000007071,2,1,15000.0,750.0,14250.0
5000009498,1000007071,2,1,13500.0,270.0,13230.0
5000009499,1000007072,1,1,12600.0,1260.0,11340.0
5000009500,1000007072,2,1,15000.0,1500.0,13500.0
5000009501,1000007073,1,1,12600.0,630.0,11970.0
5000009502,1000007074,2,2,13500.0,1350.0,25650.0
5000009503,1000007074,2,1,15000.0,1500.0,13500.0
5000009504,1000007075,2,3,15000.0,0.0,45000.0
5000009505,1000007075,2,1,15000.0,750.0,14250.0
5000009506,1000007076,1,2,12000.0,1200.0,22800.0
5000009507,1000007077,2,1,15750.0,1575.0,14175.0
5000009508,1000007078,1,3,12000.0,0.0,36000.0
5000009509,1000007079,2,3,15000.0,4500.0,40500.0
5000009510,1000007079,1,2,10800.0,1080.0,20520.0
5000009511,1000007080,1,1,13200.0,0.0,13200.0
5000009512,1000007081,2,3,15000.0,2250.0,42750.0
5000009513,1000007082,2,3,15000.0,4500.0,40500.0
5000009514,1000007082,2,3,13500.0,4050.0,36450.0
5000009515,1000007082,2,1,15000.0,0.0,15000.0
5000009516,1000007083,1,2,12000.0,0.0,24000.0
5000009517,1000007084,1,1,12000.0,1200.0,10800.0
5000009518,1000007084,2,3,16500.0,0.0,49500.0
5000009519,1000007085,1,3,12000.0,0.0,36000.0
5000009520,1000007086,2,1,15000.0,0.0,15000.0
5000009521,1000007087,1,3,10800.0,0.0,32400.0
5000009522,1000007088,1,1,12000.0,600.0,11400.0
5000009523,1000007088,1,2,12000.0,2400.0,21600.0
5000009524,1000007089,1,1,12000.0,0.0,12000.0
5000009525,1000007090,1,1,12600.0,252.0,12348.0
5000009526,1000007091,2,1,15000.0,300.0,14700.0
5000009527,1000007092,2,2,13500.0,1350.0,25650.0
5000009528,1000007093,1,3,13200.0,1980.0,37620.0
5000009529,1000007093,2,1,15000.0,750.0,14250.0
5000009530,1000007094,2,1,15000.0,1500.0,13500.0
5000009531,1000007095,1,1,12000.0,240.0,11760.0
5000009532,1000007095,1,3,12000.0,1800.0,34200.0
5000009533,1000007096,1,2,12600.0,0.0,25200.0
5000009534,1000007097,1,3,12000.0,0.0,36000.0
5000009535,1000007098,2,2,15750.0,0.0,31500.0
5000009536,1000007098,2,1,15750.0,0.0,15750.0
5000009537,1000007099,1,1,10800.0,0.0,10800.0
5000009538,1000007100,2,3,15000.0,0.0,45000.0
5000009539,1000007101,1,3,12000.0,0.0,36000.0
5000009540,1000007102,2,3,13500.0,2025.0,38475.0
5000009541,1000007103,1,1,12000.0,600.0,11400.0
5000009542,1000007104,1,3,12000.0,720.0,35280.0
5000009543,1000007105,1,1,13200.0,660.0,12540.0
5000009544,1000007106,2,1,16500.0,330.0,16170.0
5000009545,1000007107,2,3,15000.0,0.0,45000.0
5000009546,1000007107,1,2,13200.0,1320.0,25080.0
5000009547,1000007108,1,2,12000.0,2400.0,21600.0
5000009548,1000007108,1,1,10800.0,0.0,10800.0
5000009549,1000007108,2,1,15000.0,300.0,14700.0
5000009550,1000007109,1,1,12000.0,1200.0,10800.0
5000009551,1000007109,1,1,13200.0,1320.0,11880.0
5000009552,1000007110,1,1,13200.0,0.0,13200.0
5000009553,1000007110,2,3,16500.0,990.0,48510.0
5000009554,1000007111,1,3,12000.0,0.0,36000.0
5000009555,1000007112,1,2,12000.0,2400.0,21600.0
5000009556,1000007113,2,2,15000.0,1500.0,28500.0
5000009557,1000007114,2,3,15000.0,0.0,45000.0
5000009558,1000007115,1,1,12000.0,600.0,11400.0
5000009559,1000007116,1,2,12000.0,0.0,24000.0
5000009560,1000007117,1,3,10800.0,1620.0,30780.0
5000009561,1000007118,1,3,12000.0,3600.0,32400.0
5000009562,1000007119,2,2,13500.0,1350.0,25650.0
5000009563,1000007120,1,2,13200.0,2640.0,23760.0
5000009564,1000007121,2,2,15000.0,1500.0,28500.0
5000009565,1000007122,2,2,16500.0,1650.0,31350.0
5000009566,1000007122,2,3,15000.0,900.0,44100.0
5000009567,1000007123,1,3,12000.0,3600.0,32400.0
5000009568,1000007123,1,1,12000.0,240.0,11760.0
5000009569,1000007124,2,3,15750.0,0.0,47250.0
5000009570,1000007125,2,3,15000.0,0.0,45000.0
5000009571,1000007126,1,3,12000.0,0.0,36000.0
5000009572,1000007126,1,3,10800.0,3240.0,29160.0
5000009573,1000007127,1,3,12000.0,1800.0,34200.0
5000009574,1000007128,1,3,12000.0,3600.0,32400.0
5000009575,1000007129,2,3,15000.0,0.0,45000.0
5000009576,1000007130,1,2,10800.0,2160.0,19440.0
5000009577,1000007131,2,2,15750.0,0.0,31500.0
5000009578,1000007132,2,2,16500.0,660.0,32340.0
5000009579,1000007133,1,1,12000.0,1200.0,10800.0
5000009580,1000007134,1,1,12600.0,0.0,12600.0
5000009581,1000007134,1,3,10800.0,3240.0,29160.0
5000009582,1000007135,2,1,15750.0,1575.0,14175.0
5000009583,1000007135,1,3,12000.0,720.0,35280.0
5000009584,1000007136,2,1,16500.0,330.0,16170.0
5000009585,1000007137,2,3,15000.0,4500.0,40500.0
5000009586,1000007138,1,1,12600.0,1260.0,11340.0
5000009587,1000007139,1,2,10800.0,432.0,21168.0
5000009588,1000007140,2,2,15000.0,3000.0,27000.0
5000009589,1000007140,2,3,15000.0,4500.0,40500.0
5000009590,1000007141,2,2,15000.0,1500.0,28500.0
5000009591,1000007142,2,2,13500.0,1350.0,25650.0
5000009592,1000007143,2,1,15000.0,1500.0,13500.0
5000009593,1000007144,1,1,12000.0,0.0,12000.0
5000009594,1000007144,2,3,13500.0,4050.0,36450.0
5000009595,1000007145,2,1,15000.0,300.0,14700.0
5000009596,1000007146,2,2,13500.0,1350.0,25650.0
5000009597,1000007146,1,2,12000.0,0.0,24000.0
5000009598,1000007146,2,2,15000.0,3000.0,27000.0
5000009599,1000007147,2,2,15000.0,3000.0,27000.0
5000009600,1000007147,2,1,15750.0,1575.0,14175.0
5000009601,1000007148,1,2,12000.0,2400.0,21600.0
